file_name,file_path,predicted_type,file_extension,confidence,is_suspicious,status
Screenshot 2025-09-21 135454.wav,test_folder/modified\PNG\Screenshot 2025-09-21 135454.wav,png,wav,1.0,True,🚨 SUSPICIOUS
Screenshot 2025-09-21 140528.json,test_folder/modified\PNG\Screenshot 2025-09-21 140528.json,png,json,1.0,True,🚨 SUSPICIOUS
Screenshot 2025-09-21 140537.png,test_folder/modified\PNG\Screenshot 2025-09-21 140537.png,png,png,1.0,False,✅ SAFE
Screenshot 2025-09-21 141731.pdf,test_folder/modified\PNG\Screenshot 2025-09-21 141731.pdf,png,pdf,1.0,True,🚨 SUSPICIOUS
Screenshot 2025-09-21 141821.mp3,test_folder/modified\PNG\Screenshot 2025-09-21 141821.mp3,png,mp3,1.0,True,🚨 SUSPICIOUS
Screenshot 2025-09-21 142100.txt,test_folder/modified\PNG\Screenshot 2025-09-21 142100.txt,png,txt,1.0,True,🚨 SUSPICIOUS
Screenshot 2025-09-21 142405.jpg,test_folder/modified\PNG\Screenshot 2025-09-21 142405.jpg,png,jpg,1.0,True,🚨 SUSPICIOUS
business_1.txt,test_folder/modified\TXT\business_1.txt,txt,txt,0.97,False,✅ SAFE
business_10.txt,test_folder/modified\TXT\business_10.txt,txt,txt,1.0,False,✅ SAFE
business_11.pdf,test_folder/modified\TXT\business_11.pdf,txt,pdf,1.0,True,🚨 SUSPICIOUS
business_14.jpg,test_folder/modified\TXT\business_14.jpg,txt,jpg,1.0,True,🚨 SUSPICIOUS
business_2.exe,test_folder/modified\TXT\business_2.exe,txt,exe,1.0,True,🚨 SUSPICIOUS
business_21.gif,test_folder/modified\TXT\business_21.gif,txt,gif,1.0,True,🚨 SUSPICIOUS
business_22.jpg,test_folder/modified\TXT\business_22.jpg,txt,jpg,0.99,True,🚨 SUSPICIOUS
business_24.txt,test_folder/modified\TXT\business_24.txt,txt,txt,1.0,False,✅ SAFE
business_25.gif,test_folder/modified\TXT\business_25.gif,txt,gif,1.0,True,🚨 SUSPICIOUS
business_28.mp3,test_folder/modified\TXT\business_28.mp3,txt,mp3,1.0,True,🚨 SUSPICIOUS
business_29.txt,test_folder/modified\TXT\business_29.txt,txt,txt,0.99,False,✅ SAFE
business_30.txt,test_folder/modified\TXT\business_30.txt,txt,txt,0.99,False,✅ SAFE
business_31.mp3,test_folder/modified\TXT\business_31.mp3,txt,mp3,1.0,True,🚨 SUSPICIOUS
business_33.png,test_folder/modified\TXT\business_33.png,txt,png,0.99,True,🚨 SUSPICIOUS
business_37.zip,test_folder/modified\TXT\business_37.zip,txt,zip,1.0,True,🚨 SUSPICIOUS
business_39.gif,test_folder/modified\TXT\business_39.gif,txt,gif,0.99,True,🚨 SUSPICIOUS
business_41.txt,test_folder/modified\TXT\business_41.txt,txt,txt,1.0,False,✅ SAFE
business_42.wav,test_folder/modified\TXT\business_42.wav,txt,wav,1.0,True,🚨 SUSPICIOUS
business_43.csv,test_folder/modified\TXT\business_43.csv,txt,csv,1.0,True,🚨 SUSPICIOUS
business_46.txt,test_folder/modified\TXT\business_46.txt,txt,txt,1.0,False,✅ SAFE
business_47.docx,test_folder/modified\TXT\business_47.docx,txt,docx,1.0,True,🚨 SUSPICIOUS
business_49.exe,test_folder/modified\TXT\business_49.exe,txt,exe,1.0,True,🚨 SUSPICIOUS
business_50.jpg,test_folder/modified\TXT\business_50.jpg,txt,jpg,0.99,True,🚨 SUSPICIOUS
business_51.txt,test_folder/modified\TXT\business_51.txt,txt,txt,0.99,False,✅ SAFE
business_52.wav,test_folder/modified\TXT\business_52.wav,txt,wav,0.97,True,🚨 SUSPICIOUS
business_54.gif,test_folder/modified\TXT\business_54.gif,txt,gif,1.0,True,🚨 SUSPICIOUS
business_55.txt,test_folder/modified\TXT\business_55.txt,txt,txt,1.0,False,✅ SAFE
business_57.wav,test_folder/modified\TXT\business_57.wav,txt,wav,1.0,True,🚨 SUSPICIOUS
business_58.json,test_folder/modified\TXT\business_58.json,txt,json,1.0,True,🚨 SUSPICIOUS
business_60.wav,test_folder/modified\TXT\business_60.wav,txt,wav,1.0,True,🚨 SUSPICIOUS
business_61.txt,test_folder/modified\TXT\business_61.txt,txt,txt,1.0,False,✅ SAFE
business_62.png,test_folder/modified\TXT\business_62.png,txt,png,1.0,True,🚨 SUSPICIOUS
business_63.pdf,test_folder/modified\TXT\business_63.pdf,txt,pdf,1.0,True,🚨 SUSPICIOUS
business_65.txt,test_folder/modified\TXT\business_65.txt,txt,txt,1.0,False,✅ SAFE
business_66.txt,test_folder/modified\TXT\business_66.txt,txt,txt,0.99,False,✅ SAFE
business_68.jpg,test_folder/modified\TXT\business_68.jpg,txt,jpg,1.0,True,🚨 SUSPICIOUS
business_70.exe,test_folder/modified\TXT\business_70.exe,txt,exe,1.0,True,🚨 SUSPICIOUS
business_71.mp3,test_folder/modified\TXT\business_71.mp3,txt,mp3,1.0,True,🚨 SUSPICIOUS
business_72.txt,test_folder/modified\TXT\business_72.txt,txt,txt,1.0,False,✅ SAFE
business_73.csv,test_folder/modified\TXT\business_73.csv,txt,csv,1.0,True,🚨 SUSPICIOUS
business_74.exe,test_folder/modified\TXT\business_74.exe,txt,exe,1.0,True,🚨 SUSPICIOUS
business_77.csv,test_folder/modified\TXT\business_77.csv,txt,csv,1.0,True,🚨 SUSPICIOUS
business_78.csv,test_folder/modified\TXT\business_78.csv,txt,csv,0.99,True,🚨 SUSPICIOUS
business_80.json,test_folder/modified\TXT\business_80.json,txt,json,1.0,True,🚨 SUSPICIOUS
business_82.txt,test_folder/modified\TXT\business_82.txt,txt,txt,1.0,False,✅ SAFE
business_85.zip,test_folder/modified\TXT\business_85.zip,txt,zip,0.99,True,🚨 SUSPICIOUS
business_89.zip,test_folder/modified\TXT\business_89.zip,txt,zip,1.0,True,🚨 SUSPICIOUS
business_9.wav,test_folder/modified\TXT\business_9.wav,txt,wav,0.98,True,🚨 SUSPICIOUS
business_90.docx,test_folder/modified\TXT\business_90.docx,txt,docx,1.0,True,🚨 SUSPICIOUS
business_91.wav,test_folder/modified\TXT\business_91.wav,txt,wav,1.0,True,🚨 SUSPICIOUS
business_93.wav,test_folder/modified\TXT\business_93.wav,txt,wav,1.0,True,🚨 SUSPICIOUS
business_95.txt,test_folder/modified\TXT\business_95.txt,txt,txt,1.0,False,✅ SAFE
entertainment_10.csv,test_folder/modified\TXT\entertainment_10.csv,txt,csv,1.0,True,🚨 SUSPICIOUS
entertainment_100.exe,test_folder/modified\TXT\entertainment_100.exe,txt,exe,1.0,True,🚨 SUSPICIOUS
entertainment_11.txt,test_folder/modified\TXT\entertainment_11.txt,txt,txt,0.99,False,✅ SAFE
entertainment_14.csv,test_folder/modified\TXT\entertainment_14.csv,txt,csv,1.0,True,🚨 SUSPICIOUS
entertainment_17.jpg,test_folder/modified\TXT\entertainment_17.jpg,txt,jpg,1.0,True,🚨 SUSPICIOUS
entertainment_2.txt,test_folder/modified\TXT\entertainment_2.txt,txt,txt,1.0,False,✅ SAFE
entertainment_21.pdf,test_folder/modified\TXT\entertainment_21.pdf,txt,pdf,1.0,True,🚨 SUSPICIOUS
entertainment_22.gif,test_folder/modified\TXT\entertainment_22.gif,txt,gif,1.0,True,🚨 SUSPICIOUS
entertainment_23.txt,test_folder/modified\TXT\entertainment_23.txt,txt,txt,0.96,False,✅ SAFE
entertainment_24.txt,test_folder/modified\TXT\entertainment_24.txt,txt,txt,1.0,False,✅ SAFE
entertainment_27.docx,test_folder/modified\TXT\entertainment_27.docx,txt,docx,0.99,True,🚨 SUSPICIOUS
entertainment_28.zip,test_folder/modified\TXT\entertainment_28.zip,txt,zip,1.0,True,🚨 SUSPICIOUS
entertainment_29.exe,test_folder/modified\TXT\entertainment_29.exe,txt,exe,1.0,True,🚨 SUSPICIOUS
entertainment_30.txt,test_folder/modified\TXT\entertainment_30.txt,txt,txt,1.0,False,✅ SAFE
entertainment_31.exe,test_folder/modified\TXT\entertainment_31.exe,txt,exe,1.0,True,🚨 SUSPICIOUS
entertainment_33.exe,test_folder/modified\TXT\entertainment_33.exe,txt,exe,0.99,True,🚨 SUSPICIOUS
entertainment_35.txt,test_folder/modified\TXT\entertainment_35.txt,txt,txt,0.99,False,✅ SAFE
entertainment_37.png,test_folder/modified\TXT\entertainment_37.png,txt,png,1.0,True,🚨 SUSPICIOUS
entertainment_39.pdf,test_folder/modified\TXT\entertainment_39.pdf,txt,pdf,1.0,True,🚨 SUSPICIOUS
entertainment_4.jpg,test_folder/modified\TXT\entertainment_4.jpg,txt,jpg,1.0,True,🚨 SUSPICIOUS
entertainment_40.gif,test_folder/modified\TXT\entertainment_40.gif,txt,gif,1.0,True,🚨 SUSPICIOUS
entertainment_41.json,test_folder/modified\TXT\entertainment_41.json,txt,json,1.0,True,🚨 SUSPICIOUS
entertainment_42.zip,test_folder/modified\TXT\entertainment_42.zip,txt,zip,1.0,True,🚨 SUSPICIOUS
entertainment_43.txt,test_folder/modified\TXT\entertainment_43.txt,txt,txt,0.99,False,✅ SAFE
entertainment_45.gif,test_folder/modified\TXT\entertainment_45.gif,txt,gif,1.0,True,🚨 SUSPICIOUS
entertainment_56.txt,test_folder/modified\TXT\entertainment_56.txt,txt,txt,1.0,False,✅ SAFE
entertainment_57.json,test_folder/modified\TXT\entertainment_57.json,txt,json,1.0,True,🚨 SUSPICIOUS
entertainment_58.txt,test_folder/modified\TXT\entertainment_58.txt,txt,txt,1.0,False,✅ SAFE
entertainment_60.mp3,test_folder/modified\TXT\entertainment_60.mp3,txt,mp3,1.0,True,🚨 SUSPICIOUS
entertainment_62.txt,test_folder/modified\TXT\entertainment_62.txt,txt,txt,0.96,False,✅ SAFE
entertainment_64.exe,test_folder/modified\TXT\entertainment_64.exe,txt,exe,0.99,True,🚨 SUSPICIOUS
entertainment_65.zip,test_folder/modified\TXT\entertainment_65.zip,txt,zip,1.0,True,🚨 SUSPICIOUS
entertainment_66.txt,test_folder/modified\TXT\entertainment_66.txt,txt,txt,1.0,False,✅ SAFE
entertainment_70.txt,test_folder/modified\TXT\entertainment_70.txt,txt,txt,1.0,False,✅ SAFE
entertainment_71.exe,test_folder/modified\TXT\entertainment_71.exe,txt,exe,1.0,True,🚨 SUSPICIOUS
entertainment_75.gif,test_folder/modified\TXT\entertainment_75.gif,txt,gif,1.0,True,🚨 SUSPICIOUS
entertainment_77.json,test_folder/modified\TXT\entertainment_77.json,txt,json,1.0,True,🚨 SUSPICIOUS
entertainment_78.txt,test_folder/modified\TXT\entertainment_78.txt,txt,txt,0.96,False,✅ SAFE
entertainment_79.exe,test_folder/modified\TXT\entertainment_79.exe,txt,exe,1.0,True,🚨 SUSPICIOUS
entertainment_80.json,test_folder/modified\TXT\entertainment_80.json,txt,json,0.98,True,🚨 SUSPICIOUS
entertainment_82.txt,test_folder/modified\TXT\entertainment_82.txt,txt,txt,1.0,False,✅ SAFE
entertainment_83.mp3,test_folder/modified\TXT\entertainment_83.mp3,txt,mp3,1.0,True,🚨 SUSPICIOUS
entertainment_84.wav,test_folder/modified\TXT\entertainment_84.wav,txt,wav,1.0,True,🚨 SUSPICIOUS
entertainment_85.jpg,test_folder/modified\TXT\entertainment_85.jpg,txt,jpg,1.0,True,🚨 SUSPICIOUS
entertainment_89.docx,test_folder/modified\TXT\entertainment_89.docx,txt,docx,0.98,True,🚨 SUSPICIOUS
entertainment_9.txt,test_folder/modified\TXT\entertainment_9.txt,txt,txt,1.0,False,✅ SAFE
entertainment_90.jpg,test_folder/modified\TXT\entertainment_90.jpg,txt,jpg,1.0,True,🚨 SUSPICIOUS
entertainment_91.txt,test_folder/modified\TXT\entertainment_91.txt,txt,txt,1.0,False,✅ SAFE
entertainment_93.wav,test_folder/modified\TXT\entertainment_93.wav,txt,wav,1.0,True,🚨 SUSPICIOUS
entertainment_94.csv,test_folder/modified\TXT\entertainment_94.csv,txt,csv,1.0,True,🚨 SUSPICIOUS
entertainment_95.gif,test_folder/modified\TXT\entertainment_95.gif,txt,gif,1.0,True,🚨 SUSPICIOUS
entertainment_98.pdf,test_folder/modified\TXT\entertainment_98.pdf,txt,pdf,1.0,True,🚨 SUSPICIOUS
entertainment_99.exe,test_folder/modified\TXT\entertainment_99.exe,txt,exe,0.99,True,🚨 SUSPICIOUS
food_13.docx,test_folder/modified\TXT\food_13.docx,txt,docx,0.91,True,🚨 SUSPICIOUS
food_14.txt,test_folder/modified\TXT\food_14.txt,txt,txt,0.97,False,✅ SAFE
food_16.json,test_folder/modified\TXT\food_16.json,txt,json,0.98,True,🚨 SUSPICIOUS
food_18.csv,test_folder/modified\TXT\food_18.csv,txt,csv,0.99,True,🚨 SUSPICIOUS
food_19.mp3,test_folder/modified\TXT\food_19.mp3,txt,mp3,0.99,True,🚨 SUSPICIOUS
food_2.zip,test_folder/modified\TXT\food_2.zip,txt,zip,1.0,True,🚨 SUSPICIOUS
food_20.txt,test_folder/modified\TXT\food_20.txt,txt,txt,1.0,False,✅ SAFE
food_22.json,test_folder/modified\TXT\food_22.json,txt,json,0.94,True,🚨 SUSPICIOUS
food_28.json,test_folder/modified\TXT\food_28.json,txt,json,0.99,True,🚨 SUSPICIOUS
food_29.jpg,test_folder/modified\TXT\food_29.jpg,txt,jpg,0.89,True,🚨 SUSPICIOUS
food_30.zip,test_folder/modified\TXT\food_30.zip,txt,zip,0.94,True,🚨 SUSPICIOUS
food_31.mp3,test_folder/modified\TXT\food_31.mp3,txt,mp3,0.85,True,🚨 SUSPICIOUS
food_37.txt,test_folder/modified\TXT\food_37.txt,txt,txt,0.93,False,✅ SAFE
food_39.csv,test_folder/modified\TXT\food_39.csv,txt,csv,0.92,True,🚨 SUSPICIOUS
food_41.json,test_folder/modified\TXT\food_41.json,txt,json,0.89,True,🚨 SUSPICIOUS
food_42.json,test_folder/modified\TXT\food_42.json,txt,json,0.95,True,🚨 SUSPICIOUS
food_43.txt,test_folder/modified\TXT\food_43.txt,txt,txt,0.89,False,✅ SAFE
food_44.jpg,test_folder/modified\TXT\food_44.jpg,txt,jpg,0.97,True,🚨 SUSPICIOUS
food_47.zip,test_folder/modified\TXT\food_47.zip,txt,zip,0.91,True,🚨 SUSPICIOUS
food_51.png,test_folder/modified\TXT\food_51.png,txt,png,1.0,True,🚨 SUSPICIOUS
food_53.docx,test_folder/modified\TXT\food_53.docx,txt,docx,1.0,True,🚨 SUSPICIOUS
food_54.gif,test_folder/modified\TXT\food_54.gif,txt,gif,0.97,True,🚨 SUSPICIOUS
food_55.mp3,test_folder/modified\TXT\food_55.mp3,txt,mp3,1.0,True,🚨 SUSPICIOUS
food_57.txt,test_folder/modified\TXT\food_57.txt,txt,txt,0.99,False,✅ SAFE
food_58.json,test_folder/modified\TXT\food_58.json,txt,json,1.0,True,🚨 SUSPICIOUS
food_59.txt,test_folder/modified\TXT\food_59.txt,txt,txt,1.0,False,✅ SAFE
food_61.jpg,test_folder/modified\TXT\food_61.jpg,txt,jpg,1.0,True,🚨 SUSPICIOUS
food_65.wav,test_folder/modified\TXT\food_65.wav,txt,wav,0.99,True,🚨 SUSPICIOUS
food_68.txt,test_folder/modified\TXT\food_68.txt,txt,txt,1.0,False,✅ SAFE
food_69.txt,test_folder/modified\TXT\food_69.txt,txt,txt,1.0,False,✅ SAFE
food_70.mp3,test_folder/modified\TXT\food_70.mp3,txt,mp3,1.0,True,🚨 SUSPICIOUS
food_71.docx,test_folder/modified\TXT\food_71.docx,txt,docx,0.99,True,🚨 SUSPICIOUS
food_74.gif,test_folder/modified\TXT\food_74.gif,txt,gif,1.0,True,🚨 SUSPICIOUS
food_76.wav,test_folder/modified\TXT\food_76.wav,txt,wav,1.0,True,🚨 SUSPICIOUS
food_78.docx,test_folder/modified\TXT\food_78.docx,txt,docx,0.97,True,🚨 SUSPICIOUS
food_79.exe,test_folder/modified\TXT\food_79.exe,txt,exe,1.0,True,🚨 SUSPICIOUS
food_8.mp3,test_folder/modified\TXT\food_8.mp3,txt,mp3,0.96,True,🚨 SUSPICIOUS
food_81.csv,test_folder/modified\TXT\food_81.csv,txt,csv,1.0,True,🚨 SUSPICIOUS
food_83.csv,test_folder/modified\TXT\food_83.csv,txt,csv,0.99,True,🚨 SUSPICIOUS
food_84.docx,test_folder/modified\TXT\food_84.docx,txt,docx,1.0,True,🚨 SUSPICIOUS
food_85.csv,test_folder/modified\TXT\food_85.csv,txt,csv,1.0,True,🚨 SUSPICIOUS
food_86.exe,test_folder/modified\TXT\food_86.exe,txt,exe,1.0,True,🚨 SUSPICIOUS
food_89.csv,test_folder/modified\TXT\food_89.csv,txt,csv,0.99,True,🚨 SUSPICIOUS
food_90.txt,test_folder/modified\TXT\food_90.txt,txt,txt,1.0,False,✅ SAFE
food_92.exe,test_folder/modified\TXT\food_92.exe,txt,exe,1.0,True,🚨 SUSPICIOUS
food_93.wav,test_folder/modified\TXT\food_93.wav,txt,wav,1.0,True,🚨 SUSPICIOUS
food_96.docx,test_folder/modified\TXT\food_96.docx,txt,docx,1.0,True,🚨 SUSPICIOUS
graphics_10.wav,test_folder/modified\TXT\graphics_10.wav,txt,wav,0.94,True,🚨 SUSPICIOUS
graphics_12.pdf,test_folder/modified\TXT\graphics_12.pdf,txt,pdf,0.89,True,🚨 SUSPICIOUS
graphics_14.txt,test_folder/modified\TXT\graphics_14.txt,txt,txt,0.88,False,✅ SAFE
graphics_16.pdf,test_folder/modified\TXT\graphics_16.pdf,txt,pdf,1.0,True,🚨 SUSPICIOUS
graphics_17.csv,test_folder/modified\TXT\graphics_17.csv,txt,csv,0.99,True,🚨 SUSPICIOUS
graphics_19.zip,test_folder/modified\TXT\graphics_19.zip,txt,zip,0.87,True,🚨 SUSPICIOUS
graphics_20.gif,test_folder/modified\TXT\graphics_20.gif,txt,gif,1.0,True,🚨 SUSPICIOUS
graphics_22.txt,test_folder/modified\TXT\graphics_22.txt,txt,txt,0.75,False,✅ SAFE
graphics_28.txt,test_folder/modified\TXT\graphics_28.txt,txt,txt,1.0,False,✅ SAFE
graphics_30.docx,test_folder/modified\TXT\graphics_30.docx,txt,docx,0.97,True,🚨 SUSPICIOUS
graphics_31.pdf,test_folder/modified\TXT\graphics_31.pdf,txt,pdf,0.78,True,🚨 SUSPICIOUS
graphics_34.zip,test_folder/modified\TXT\graphics_34.zip,txt,zip,0.78,True,🚨 SUSPICIOUS
graphics_37.txt,test_folder/modified\TXT\graphics_37.txt,txt,txt,0.99,False,✅ SAFE
graphics_38.txt,test_folder/modified\TXT\graphics_38.txt,txt,txt,1.0,False,✅ SAFE
graphics_39.mp3,test_folder/modified\TXT\graphics_39.mp3,txt,mp3,0.99,True,🚨 SUSPICIOUS
graphics_40.txt,test_folder/modified\TXT\graphics_40.txt,txt,txt,1.0,False,✅ SAFE
graphics_41.pdf,test_folder/modified\TXT\graphics_41.pdf,txt,pdf,1.0,True,🚨 SUSPICIOUS
graphics_42.json,test_folder/modified\TXT\graphics_42.json,txt,json,0.98,True,🚨 SUSPICIOUS
graphics_43.pdf,test_folder/modified\TXT\graphics_43.pdf,txt,pdf,0.79,True,🚨 SUSPICIOUS
graphics_44.gif,test_folder/modified\TXT\graphics_44.gif,txt,gif,0.99,True,🚨 SUSPICIOUS
graphics_45.json,test_folder/modified\TXT\graphics_45.json,txt,json,1.0,True,🚨 SUSPICIOUS
graphics_46.txt,test_folder/modified\TXT\graphics_46.txt,txt,txt,0.75,False,✅ SAFE
graphics_48.png,test_folder/modified\TXT\graphics_48.png,txt,png,0.84,True,🚨 SUSPICIOUS
graphics_5.wav,test_folder/modified\TXT\graphics_5.wav,txt,wav,0.73,True,🚨 SUSPICIOUS
graphics_50.jpg,test_folder/modified\TXT\graphics_50.jpg,txt,jpg,0.99,True,🚨 SUSPICIOUS
graphics_53.jpg,test_folder/modified\TXT\graphics_53.jpg,txt,jpg,0.83,True,🚨 SUSPICIOUS
graphics_59.json,test_folder/modified\TXT\graphics_59.json,txt,json,0.91,True,🚨 SUSPICIOUS
graphics_6.txt,test_folder/modified\TXT\graphics_6.txt,txt,txt,1.0,False,✅ SAFE
graphics_60.png,test_folder/modified\TXT\graphics_60.png,txt,png,0.81,True,🚨 SUSPICIOUS
graphics_61.txt,test_folder/modified\TXT\graphics_61.txt,txt,txt,0.79,False,✅ SAFE
graphics_62.pdf,test_folder/modified\TXT\graphics_62.pdf,txt,pdf,1.0,True,🚨 SUSPICIOUS
graphics_63.pdf,test_folder/modified\TXT\graphics_63.pdf,txt,pdf,0.99,True,🚨 SUSPICIOUS
graphics_64.pdf,test_folder/modified\TXT\graphics_64.pdf,txt,pdf,1.0,True,🚨 SUSPICIOUS
graphics_67.mp3,test_folder/modified\TXT\graphics_67.mp3,txt,mp3,0.98,True,🚨 SUSPICIOUS
graphics_68.pdf,test_folder/modified\TXT\graphics_68.pdf,txt,pdf,1.0,True,🚨 SUSPICIOUS
graphics_69.pdf,test_folder/modified\TXT\graphics_69.pdf,txt,pdf,1.0,True,🚨 SUSPICIOUS
graphics_7.zip,test_folder/modified\TXT\graphics_7.zip,txt,zip,0.77,True,🚨 SUSPICIOUS
graphics_70.docx,test_folder/modified\TXT\graphics_70.docx,txt,docx,1.0,True,🚨 SUSPICIOUS
graphics_74.exe,test_folder/modified\TXT\graphics_74.exe,txt,exe,0.96,True,🚨 SUSPICIOUS
graphics_76.mp3,test_folder/modified\TXT\graphics_76.mp3,txt,mp3,0.9,True,🚨 SUSPICIOUS
graphics_8.txt,test_folder/modified\TXT\graphics_8.txt,txt,txt,0.99,False,✅ SAFE
graphics_80.pdf,test_folder/modified\TXT\graphics_80.pdf,txt,pdf,1.0,True,🚨 SUSPICIOUS
graphics_81.txt,test_folder/modified\TXT\graphics_81.txt,txt,txt,0.87,False,✅ SAFE
graphics_83.png,test_folder/modified\TXT\graphics_83.png,txt,png,1.0,True,🚨 SUSPICIOUS
graphics_84.wav,test_folder/modified\TXT\graphics_84.wav,txt,wav,0.99,True,🚨 SUSPICIOUS
graphics_85.mp3,test_folder/modified\TXT\graphics_85.mp3,txt,mp3,1.0,True,🚨 SUSPICIOUS
graphics_87.exe,test_folder/modified\TXT\graphics_87.exe,txt,exe,1.0,True,🚨 SUSPICIOUS
graphics_88.json,test_folder/modified\TXT\graphics_88.json,txt,json,1.0,True,🚨 SUSPICIOUS
graphics_89.csv,test_folder/modified\TXT\graphics_89.csv,txt,csv,1.0,True,🚨 SUSPICIOUS
graphics_9.json,test_folder/modified\TXT\graphics_9.json,txt,json,1.0,True,🚨 SUSPICIOUS
graphics_90.zip,test_folder/modified\TXT\graphics_90.zip,txt,zip,0.98,True,🚨 SUSPICIOUS
graphics_92.jpg,test_folder/modified\TXT\graphics_92.jpg,txt,jpg,0.95,True,🚨 SUSPICIOUS
graphics_93.gif,test_folder/modified\TXT\graphics_93.gif,txt,gif,1.0,True,🚨 SUSPICIOUS
graphics_95.json,test_folder/modified\TXT\graphics_95.json,txt,json,0.99,True,🚨 SUSPICIOUS
graphics_96.png,test_folder/modified\TXT\graphics_96.png,txt,png,0.78,True,🚨 SUSPICIOUS
graphics_99.docx,test_folder/modified\TXT\graphics_99.docx,txt,docx,0.95,True,🚨 SUSPICIOUS
historical_1.txt,test_folder/modified\TXT\historical_1.txt,txt,txt,1.0,False,✅ SAFE
historical_100.txt,test_folder/modified\TXT\historical_100.txt,txt,txt,0.98,False,✅ SAFE
historical_13.mp3,test_folder/modified\TXT\historical_13.mp3,txt,mp3,0.81,True,🚨 SUSPICIOUS
historical_14.txt,test_folder/modified\TXT\historical_14.txt,txt,txt,1.0,False,✅ SAFE
historical_19.gif,test_folder/modified\TXT\historical_19.gif,txt,gif,0.97,True,🚨 SUSPICIOUS
historical_2.json,test_folder/modified\TXT\historical_2.json,txt,json,0.99,True,🚨 SUSPICIOUS
historical_21.txt,test_folder/modified\TXT\historical_21.txt,txt,txt,0.98,False,✅ SAFE
historical_22.json,test_folder/modified\TXT\historical_22.json,txt,json,0.98,True,🚨 SUSPICIOUS
historical_29.gif,test_folder/modified\TXT\historical_29.gif,txt,gif,0.99,True,🚨 SUSPICIOUS
historical_31.zip,test_folder/modified\TXT\historical_31.zip,txt,zip,0.99,True,🚨 SUSPICIOUS
historical_32.txt,test_folder/modified\TXT\historical_32.txt,txt,txt,1.0,False,✅ SAFE
historical_34.json,test_folder/modified\TXT\historical_34.json,txt,json,1.0,True,🚨 SUSPICIOUS
historical_35.exe,test_folder/modified\TXT\historical_35.exe,txt,exe,1.0,True,🚨 SUSPICIOUS
historical_36.jpg,test_folder/modified\TXT\historical_36.jpg,txt,jpg,1.0,True,🚨 SUSPICIOUS
historical_37.png,test_folder/modified\TXT\historical_37.png,txt,png,0.98,True,🚨 SUSPICIOUS
historical_38.pdf,test_folder/modified\TXT\historical_38.pdf,txt,pdf,0.99,True,🚨 SUSPICIOUS
historical_39.docx,test_folder/modified\TXT\historical_39.docx,txt,docx,0.99,True,🚨 SUSPICIOUS
historical_4.exe,test_folder/modified\TXT\historical_4.exe,txt,exe,0.99,True,🚨 SUSPICIOUS
historical_40.png,test_folder/modified\TXT\historical_40.png,txt,png,0.99,True,🚨 SUSPICIOUS
historical_41.zip,test_folder/modified\TXT\historical_41.zip,txt,zip,0.99,True,🚨 SUSPICIOUS
historical_43.csv,test_folder/modified\TXT\historical_43.csv,txt,csv,1.0,True,🚨 SUSPICIOUS
historical_45.txt,test_folder/modified\TXT\historical_45.txt,txt,txt,1.0,False,✅ SAFE
historical_46.txt,test_folder/modified\TXT\historical_46.txt,txt,txt,1.0,False,✅ SAFE
historical_49.mp3,test_folder/modified\TXT\historical_49.mp3,txt,mp3,0.99,True,🚨 SUSPICIOUS
historical_54.mp3,test_folder/modified\TXT\historical_54.mp3,txt,mp3,1.0,True,🚨 SUSPICIOUS
historical_56.txt,test_folder/modified\TXT\historical_56.txt,txt,txt,0.97,False,✅ SAFE
historical_6.gif,test_folder/modified\TXT\historical_6.gif,txt,gif,1.0,True,🚨 SUSPICIOUS
historical_61.pdf,test_folder/modified\TXT\historical_61.pdf,txt,pdf,1.0,True,🚨 SUSPICIOUS
historical_63.wav,test_folder/modified\TXT\historical_63.wav,txt,wav,0.92,True,🚨 SUSPICIOUS
historical_64.txt,test_folder/modified\TXT\historical_64.txt,txt,txt,0.99,False,✅ SAFE
historical_68.json,test_folder/modified\TXT\historical_68.json,txt,json,1.0,True,🚨 SUSPICIOUS
historical_69.mp3,test_folder/modified\TXT\historical_69.mp3,txt,mp3,1.0,True,🚨 SUSPICIOUS
historical_71.json,test_folder/modified\TXT\historical_71.json,txt,json,0.99,True,🚨 SUSPICIOUS
historical_72.json,test_folder/modified\TXT\historical_72.json,txt,json,0.98,True,🚨 SUSPICIOUS
historical_77.txt,test_folder/modified\TXT\historical_77.txt,txt,txt,1.0,False,✅ SAFE
historical_79.txt,test_folder/modified\TXT\historical_79.txt,txt,txt,0.92,False,✅ SAFE
historical_8.mp3,test_folder/modified\TXT\historical_8.mp3,txt,mp3,0.98,True,🚨 SUSPICIOUS
historical_81.wav,test_folder/modified\TXT\historical_81.wav,txt,wav,0.99,True,🚨 SUSPICIOUS
historical_83.txt,test_folder/modified\TXT\historical_83.txt,txt,txt,0.99,False,✅ SAFE
historical_85.gif,test_folder/modified\TXT\historical_85.gif,txt,gif,1.0,True,🚨 SUSPICIOUS
historical_89.jpg,test_folder/modified\TXT\historical_89.jpg,txt,jpg,0.99,True,🚨 SUSPICIOUS
historical_90.mp3,test_folder/modified\TXT\historical_90.mp3,txt,mp3,1.0,True,🚨 SUSPICIOUS
medical_1.png,test_folder/modified\TXT\medical_1.png,txt,png,0.99,True,🚨 SUSPICIOUS
medical_102.csv,test_folder/modified\TXT\medical_102.csv,txt,csv,0.96,True,🚨 SUSPICIOUS
